rank,symbol,name,exchange,is_st,is_tradable,pred_score,close,factor_bp,factor_ep,factor_roe,factor_mom_12_1,factor_gross_margin
824,603231,索宝蛋白,sh,False,True,-1.6653584800468055,16.06,0.6585879873551107,0.05757118677244412,1.57,-0.19437939110070246,
825,603700,宁水集团,sh,False,True,-1.6655124052284778,11.34,0.7243752263672583,0.033478294347859566,0.66,-0.1322580645161291,
826,920593,鼎智科技,bj,False,True,-1.6655970495369408,23.44,0.16441148907485656,0.005458247138513938,0.9716,-0.3891255459230212,44.8054
827,600249,两面针,sh,False,True,-1.6664282115561297,5.21,0.7466587023071755,,-1.79,-0.20538720538720545,
828,301223,中荣股份,sz,False,True,-1.66645105089836,16.16,0.9539254030334827,0.050226017076845805,2.69,-0.10807669959325983,
829,300610,晨化股份,sz,False,True,-1.666893546547241,10.3,0.5417118093174431,0.03176166049961092,4.7,-0.30112721417069244,
830,601065,江盐集团,sh,False,True,-1.6672219348003077,6.83,1.0258514567090686,0.04609760707321683,0.58,-0.2142857142857144,
831,300947,德必集团,sz,False,True,-1.667458300775225,13.95,0.5623031938821412,,0.31,-0.4611913357400722,
832,301126,达嘉维康,sz,False,True,-1.6677333813734336,10.0,0.7303534910896874,,0.4,-0.43661971830985913,
833,920152,昆工科技,bj,False,True,-1.6677825868612763,12.77,0.10538074061584506,,-31.1495,-0.4171867498799807,13.8897
834,300741,华宝股份,sz,False,True,-1.6678264974098091,13.35,0.8314625426124552,0.009686130623283135,0.65,-0.3563829787234043,
835,601512,中新集团,sh,False,True,-1.6679622310975426,7.63,1.3487995683841383,0.08009739843649878,0.77,-0.03394255874673624,
836,688619,罗普特,sh,False,True,-1.6682126134284683,14.41,0.24235961319405733,,-6.43,-0.14046822742474918,
837,002295,精艺股份,sz,False,True,-1.6682914473203927,9.05,0.5727048851726705,,0.55,-0.340669014084507,
838,600235,民丰特纸,sh,False,True,-1.6685077900399043,5.74,0.748671108781912,0.004938786214267264,-0.08,-0.24774774774774777,
839,603172,万丰股份,sh,False,True,-1.6685135775223232,17.37,0.48005376602179445,0.022379375167845314,1.25,-0.1667615253272624,
840,301469,恒达新材,sz,False,True,-1.669025750485217,28.49,0.549782835779867,0.039198316040342907,3.84,-0.1735191637630662,
841,002159,三特索道,sz,False,True,-1.6696049223484508,13.23,0.6310342651605982,0.0570645971239443,1.4,-0.18981481481481477,
842,600853,龙建股份,sh,False,True,-1.6697835718462173,3.27,1.0990218705352237,0.11843990951190914,1.74,-0.2153846153846154,
843,301027,华蓝集团,sz,False,True,-1.6702594431415654,20.28,0.3016227302889546,,-0.91,-0.08625730994152048,
844,600386,北巴传媒,sh,False,True,-1.6704829681014477,3.35,0.6218132073125233,,-0.56,-0.34978540772532196,
845,301098,金埔园林,sz,False,True,-1.6707616391464575,8.97,0.49783442027181757,,-1.62,-0.32044760935910477,
846,920592,华信永道,bj,False,True,-1.6709589921977088,19.0,0.21626297577854672,,-9.7119,-0.6078471233990648,19.7662
847,002729,好利科技,sz,False,True,-1.6709754314996648,13.51,0.22922636103151864,0.01638801577182638,8.65,-0.17197020988490175,
848,688070,纵横股份,sh,False,True,-1.671031341107854,33.21,0.1971453355413611,0.00689600479961934,-3.17,-0.47992384908272756,
849,000529,广弘控股,sz,False,True,-1.6712323655618124,4.93,1.1185682326621924,0.03709460236440995,-0.07,-0.2712418300653595,
850,300784,利安科技,sz,False,True,-1.6716721138420576,40.55,0.3575387035646609,0.020540587173224933,0.96,-0.3585664655330042,
851,601366,利群股份,sh,False,True,-1.6717942109570036,3.51,1.2973533990659054,,0.15,-0.2709251101321586,
852,920300,辰光医疗,bj,False,True,-1.671870176552075,9.57,0.19519812609798945,,-4.4365,-0.5060908084163898,41.139
853,002633,申科股份,sz,False,True,-1.672030898140877,14.18,0.16676672670268827,0.005481578606933539,2.76,-0.222020568663037,
854,301065,本立科技,sz,False,True,-1.6722466406944663,19.21,0.6805035726437564,0.03642085020832726,0.76,-0.3189341945902301,
855,688718,唯赛勃,sh,False,True,-1.6723229741371946,14.03,0.3309285856112251,0.020635107333510795,1.23,-0.2023319615912208,
856,002700,万憬能源,sz,False,True,-1.6724308922824784,6.25,0.540891389009087,0.029823593444774157,0.86,-0.27963917525773196,
857,002862,实丰文化,sz,False,True,-1.6724543868158988,13.28,0.129366106080207,,2.29,-0.3695187165775401,
858,002495,佳隆股份,sz,False,True,-1.6728634272407665,2.37,0.49932591002147103,0.008878274418584004,0.22,-0.25182481751824826,
859,000565,渝三峡Ａ,sz,False,True,-1.6729989354454335,5.93,0.49917635900763746,0.010769862048837018,0.64,-0.3816254416961131,
860,002888,惠威科技,sz,False,True,-1.6731179004649086,17.35,0.14860165839450767,0.007204886065534202,5.51,-0.2146596858638744,
861,688132,邦彦技术,sh,False,True,-1.6733129372223077,13.2,0.5879240402140044,,-3.67,-0.47151459008800367,
862,301041,金百泽,sz,False,True,-1.6734067136196,25.17,0.253324889170361,0.008346012317044977,-0.03,-0.22799851466765686,
863,601988,中国银行,sh,False,True,-1.673505414903999,6.13,1.383891502906172,0.12418657791465898,1.82,0.10275229357798166,
864,301331,恩威医药,sz,False,True,-1.6735240736164585,21.84,0.4833720030935808,0.021424607876114346,1.15,-0.44906204906204905,
865,300647,超频三,sz,False,True,-1.6739724794822806,5.65,0.17003043544794516,,3.94,-0.3154848046309695,
866,603331,百达精工,sh,False,True,-1.6742620270154112,12.52,0.41159038524860053,,0.06,-0.02333931777378817,
867,002995,天地在线,sz,False,True,-1.6745496454195667,16.5,0.27401764673644985,,-0.04,-0.24562306900102993,
868,000573,粤宏远Ａ,sz,False,True,-1.6746020143836426,3.62,0.709622480840193,,2.55,-0.16625916870415647,
869,301314,科瑞思,sz,False,True,-1.6748649385922427,42.3,0.45073469755701795,0.007551495535933413,1.81,-0.21524663677130051,
870,603810,丰山集团,sh,False,True,-1.6749245450284427,12.16,0.7685804319422028,0.01791389150630748,0.82,-0.39376103590347256,
871,600016,民生银行,sh,False,True,-1.6749784146934652,3.51,3.745318352059925,0.19088705213125395,1.64,-0.2616033755274262,
872,002420,毅昌科技,sz,False,True,-1.675271202783209,5.83,0.34799554565701557,0.08295932504293145,5.03,-0.2768777614138439,
873,601318,中国平安,sh,False,True,-1.6752813615249793,54.92,1.0338054378166028,0.16020249595488698,9.01,-0.030509691313711285,
874,301192,泰祥股份,sz,False,True,-1.675489803539029,19.84,0.32498131357446947,0.027396209460459054,1.47,-0.3820720058780308,
875,002072,凯瑞德,sz,False,True,-1.6758618214342254,7.3,0.08609556607834697,,-1.95,-0.12109375,
876,300956,英力股份,sz,False,True,-1.6758753867740614,10.99,0.5686341407938132,0.001810449224955739,-0.42,-0.4338368580060423,
877,301135,瑞德智能,sz,False,True,-1.6758753867740614,16.64,0.5686664771111744,0.007886777423310948,-0.3,-0.3788738542121344,
878,301278,快可电子,sz,False,True,-1.6762844932308243,27.39,0.5795421616922631,0.006423709139589126,1.44,-0.30637461387250775,
879,002878,元隆雅图,sz,False,True,-1.6763212887923815,12.09,0.39902637564343,,-0.29,-0.42389006342494717,
880,300032,金龙机电,sz,False,True,-1.6763212887923815,3.76,0.2143530823973249,,1.01,-0.38661710037174724,
881,603518,锦泓集团,sh,False,True,-1.6763801361822277,8.08,1.3770311209033326,0.08894264977942223,2.88,-0.2994296577946768,
882,688517,金冠电气,sh,False,True,-1.6768855306231734,15.72,0.3766194636938837,0.03540700350529335,2.45,-0.05616526791478382,
883,300971,博亚精工,sz,False,True,-1.6772547547777827,17.47,0.5156765676567656,0.03530724363410397,3.16,-0.261842105263158,
884,002873,新天药业,sz,False,True,-1.6774470128631693,8.39,0.6150818058801821,0.004110873548296393,0.28,-0.34671532846715336,
885,000987,越秀资本,sz,False,True,-1.6779033768333904,7.49,0.886053517632465,0.11070641765103123,3.76,0.048678720445062496,
886,605258,协和电子,sh,False,True,-1.6781065779252762,27.77,0.49002793159210073,0.027008704905591072,2.36,-0.26555099463214393,
887,300966,共同药业,sz,False,True,-1.678273427275377,24.31,0.2615815218812943,,0.39,-0.03875315922493672,
888,300786,国林科技,sz,False,True,-1.6786535245133518,15.63,0.38881760566118434,,0.43,-0.09398496240601506,
889,603237,五芳斋,sh,False,True,-1.6787519030236153,14.17,0.583192395171167,0.03944757614368385,-3.54,-0.2215041128084606,
890,301009,可靠股份,sz,False,True,-1.679110463164852,8.94,0.552791597567717,0.00798575979313688,0.14,-0.4728116710875332,
891,601007,金陵饭店,sh,False,True,-1.6791405925066816,6.7,0.6183527083848628,0.02499550080985423,0.52,-0.1713520749665327,
892,003038,鑫铂股份,sz,False,True,-1.6792929617963117,10.75,1.0763104079216446,,-0.28,-0.47592997811816196,
893,002016,世荣兆业,sz,False,True,-1.6793690355699045,4.47,1.364256480218281,0.042000042000042,2.8,-0.27517985611510787,
894,603195,公牛集团,sh,False,True,-1.6797816724651131,39.84,0.2479666732791113,0.05781483066036099,24.23,-0.14846679902934035,
895,300904,威力传动,sz,False,True,-1.6797953077617562,38.7,0.2000880387370443,,-9.27,-0.38655607395887326,
896,600716,凤凰股份,sh,False,True,-1.6798987103514933,3.49,1.2489072061945798,,-7.29,-0.2284263959390863,
897,002398,垒知集团,sz,False,True,-1.679935557875566,4.1,1.2853470437017995,0.016041116590043602,0.76,-0.3133208255159474,
898,601880,辽港股份,sh,False,True,-1.680050144028039,1.45,1.1911852293031566,0.042767209525112905,0.88,-0.07006369426751602,
899,600861,北京人力,sh,False,True,-1.680444168007382,12.94,1.0333781130515656,0.11489762621504239,16.01,-0.35768645357686457,
900,002641,公元股份,sz,False,True,-1.6805355018106933,3.93,1.1258725512272012,0.014269060253960734,-0.59,-0.11848341232227477,
901,605136,丽人丽妆,sh,False,True,-1.6805695372610114,7.91,0.7656381594058648,,0.93,-0.2766393442622951,
902,601319,中国人保,sh,False,True,-1.6805827323464522,7.04,1.0257462303826033,0.1368644357763635,2.76,-0.08966376089663763,
903,600655,豫园股份,sh,False,True,-1.6806780721178294,4.59,1.6733601070950468,,0.54,-0.2390924956369983,
904,000755,山西高速,sz,False,True,-1.6807494388106963,4.8,0.7996161842315689,0.06677573369837402,8.43,-0.05219206680584554,
905,000757,浩物股份,sz,False,True,-1.680896983075741,4.28,0.7067637288854336,0.015796191222372462,1.16,-0.3186372745490983,
906,603182,嘉华股份,sh,False,True,-1.6810668068168526,13.07,0.5247966413014957,0.041418672365875986,5.02,-0.21205519244734927,
907,600519,贵州茅台,sh,False,True,-1.6810943534188736,1304.66,0.15405472023662806,0.04993084577859665,17.72,-0.04943291717953224,
908,603801,志邦家居,sh,False,True,-1.6814348361428744,6.95,1.0436234606553956,0.02262213123098327,-2.95,-0.45010615711252655,
909,300423,昇辉科技,sz,False,True,-1.6820738612975137,5.76,0.4016709511568124,,-14.22,-0.24320457796852646,
910,300771,智莱科技,sz,False,True,-1.6824545842383838,11.21,0.7408504963698325,0.034088391198377394,0.79,-0.20370370370370372,
911,301276,嘉曼服饰,sz,False,True,-1.682493658365313,20.1,0.8338892595063375,0.04269563138299689,4.97,-0.32054905127169975,
912,002656,摩登大道,sz,False,True,-1.6828091824760791,2.95,0.19628241113313838,,-0.34,0.14222222222222225,
913,000978,桂林旅游,sz,False,True,-1.6830398497465033,6.1,0.37512191462225225,0.004300884734998837,-1.1,-0.14837712519319934,
914,300614,百川畅银,sz,False,True,-1.6832277157740305,10.58,0.42562247286656735,,-44.4,-0.4088471849865951,
915,603917,合力科技,sh,False,True,-1.6837384673575122,12.19,0.6756300249983109,0.008280825995831432,-0.33,-0.2253108997805413,
916,603320,迪贝电气,sh,False,True,-1.6839382766347226,17.09,0.4692852785208128,0.029377807416721264,2.77,-0.22959959452610246,
917,601816,京沪高铁,sh,False,True,-1.6845289205014802,4.91,0.8758868354208637,0.05557562453108066,1.49,-0.07677902621722854,
918,605069,正和生态,sh,False,True,-1.6846727233558887,10.44,0.31095494262881307,,-1.88,-0.16371681415929218,
919,301258,富士莱,sz,False,True,-1.6846857591028654,26.06,0.7793624814901411,0.01573512126271201,3.45,-0.41354389721627405,
920,301586,佳力奇,sz,False,True,-1.6850314579687031,30.76,0.5079236082893133,0.019615420074028594,4.44,-0.5237305011616329,
921,600405,动力源,sh,False,True,-1.6851087938337153,4.51,0.01395636403221687,,-140.21,-0.4095826893353941,
922,002355,兴民智通,sz,False,True,-1.685457205277085,4.7,0.2546278613805923,,-26.77,-0.37076923076923074,
923,300995,奇德新材,sz,False,True,-1.685486584211931,26.14,0.2650551314673452,0.009319916381710223,1.08,-0.4856887298747764,
924,300575,中旗股份,sz,False,True,-1.6855268975845679,5.86,0.7158196134574087,,2.46,-0.24781341107871724,
925,301388,欣灵电气,sz,False,True,-1.6859039232029487,23.71,0.405465677330414,0.009215867881318054,0.5,-0.3357548957675299,
926,603168,莎普爱思,sh,False,True,-1.6859780587102065,5.54,0.6393044367727911,,-1.97,-0.4212454212454212,
927,920469,富恒新材,bj,False,True,-1.6861474757683268,5.46,0.3622532149972831,,-8.2865,-0.6783625730994152,1.6874
928,688314,康拓医疗,sh,False,True,-1.6864978962250672,30.76,0.29280004684800753,0.03497347262101696,1.79,-0.25120283616105343,
929,601857,中国石油,sh,False,True,-1.6865570883262264,11.17,0.7946598855689765,0.0773766229746669,2.98,0.3273164861612514,
930,600638,新黄浦,sh,False,True,-1.686565768512712,4.86,1.4289797084881395,0.03921261077562544,2.96,-0.25,
931,001231,农心科技,sz,False,True,-1.6868115685313656,20.86,0.4921259842519685,0.032499187520311994,6.65,-0.226605504587156,
932,002830,名雕股份,sz,False,True,-1.6868115685313656,13.7,0.2684131415074082,0.016994808086129687,6.3,-0.10649960845732176,
933,300519,新光药业,sz,False,True,-1.686869936039565,14.08,0.38371512988757145,0.024874693730333443,6.48,-0.26639102185469576,
934,000897,津滨发展,sz,False,True,-1.687113599199162,1.76,1.0573059843518715,,-0.05,-0.30290456431535273,
935,300175,朗源股份,sz,False,True,-1.687185883815742,5.79,0.18279196446524212,,-1.13,0.07858546168958758,
936,603282,亚光股份,sh,False,True,-1.6873208420493717,15.44,0.6373486297004461,0.03201260015942275,-0.25,-0.2838499184339315,
937,600241,时代万恒,sh,False,True,-1.687710847310254,7.28,0.47723584995704876,,-1.22,-0.2680652680652681,
938,688501,青达环保,sh,False,True,-1.6881775913504635,13.04,0.5070479667376534,0.05930037418536111,2.46,-0.47149017728797327,
939,301011,华立科技,sz,False,True,-1.6886580486269303,14.64,0.42048608191068876,0.020844146234192323,-1.1,-0.510989010989011,
940,603586,金麒麟,sh,False,True,-1.6886745226523256,13.3,0.8620689655172414,0.017628600641681064,0.77,-0.3613041154462855,
941,688298,东方生物,sh,False,True,-1.688874116936327,18.71,1.5625,,-1.59,-0.37298245614035086,
942,603616,韩建河山,sh,False,True,-1.6889917325149288,5.41,0.10159710651440647,,-4.61,-0.21680672268907564,
943,002696,百洋股份,sz,False,True,-1.6889932692099567,6.09,0.6459113809585325,0.008008046485108238,-1.41,-0.2682170542635659,
944,688335,复洁科技,sh,False,True,-1.6890262394030633,19.47,0.39261876717707106,,0.94,0.2993719469644105,
945,301100,风光股份,sz,False,True,-1.6891166927216794,15.81,0.632071297642374,,-1.05,-0.24934793948878464,
946,001965,招商公路,sz,False,True,-1.689451193442488,9.29,1.1104941699056081,0.0733455086877755,1.79,-0.11451758340847606,
947,301353,普莱得,sz,False,True,-1.6898312207993942,18.85,0.54935999560512,0.02910843766282532,5.58,-0.26611328125,
948,002809,红墙股份,sz,False,True,-1.690248876419141,8.43,0.8158603247124092,,-0.66,-0.4269387755102041,
949,300094,国联水产,sz,False,True,-1.6903333603419937,2.82,0.02986393988986179,,-1711.19,-0.37684729064039413,
950,000972,中基健康,sz,False,True,-1.6905630644311267,3.55,0.0023713096197628737,,-302.33,-0.10875331564986745,
951,002660,茂硕电源,sz,False,True,-1.6906153499136194,7.34,0.3804595951909907,,-3.06,-0.3638275499474237,
952,600215,派斯林,sh,False,True,-1.6910114884933611,6.42,0.8361204013377926,,-0.92,-0.29960578186596587,
953,300667,必创科技,sz,False,True,-1.691057192959025,14.28,0.3561760934606069,,0.67,-0.20179640718562875,
954,603276,恒兴新材,sh,False,True,-1.6912883663324638,15.88,0.5450185306300415,0.022158946120522507,1.44,-0.17763904653802498,
955,688161,威高骨科,sh,False,True,-1.6914553414934956,21.71,0.4831151263346055,0.03006497040103664,1.05,-0.34577922077922085,
956,002890,弘宇股份,sz,False,True,-1.6920185685515077,14.33,0.24837315582931796,0.0044672991468798825,1.47,-0.14915966386554613,
957,000731,四川美丰,sz,False,True,-1.6920675302710162,6.21,1.1203226529240422,,-0.84,-0.18544935805991436,
958,000890,法尔胜,sz,False,True,-1.6921363294076184,7.04,0.006619053607715169,,-46.99,0.4414414414414414,
959,600798,宁波海运,sh,False,True,-1.6922955274230418,3.26,1.0041168792047395,0.016665805600043996,0.69,-0.20854271356783927,
960,600719,大连热电,sh,False,True,-1.6923867059440463,6.9,0.12869681604077116,,13.95,0.05084745762711873,
961,300550,和仁科技,sz,False,True,-1.6926039255462717,11.4,0.3716090672612412,0.006542854058368801,-2.84,-0.264,
962,300269,联建光电,sz,False,True,-1.6926160383725564,4.77,0.03184186058359762,,-21.3,-0.19691119691119685,
963,601916,浙商银行,sh,False,True,-1.6926346290663432,2.95,2.2655188038060716,0.1601332308480656,2.87,-0.12499999999999989,
964,603779,威龙股份,sh,False,True,-1.6926616350698778,7.9,0.18674485051074718,,-2.48,-0.07978723404255317,
965,600408,安泰集团,sh,False,True,-1.6927488728450164,2.86,0.3934219844204894,,-6.54,0.10087719298245612,
966,300240,飞力达,sz,False,True,-1.6929673595555181,6.05,0.64263222157959,0.0019861272980485904,1.7,-0.41448931116389554,
967,601500,通用股份,sh,False,True,-1.6932469234335576,3.98,0.974184120798831,0.035752080771100876,2.06,-0.1831896551724137,
968,002492,恒基达鑫,sz,False,True,-1.6934742347614753,5.39,0.743549706297866,,1.21,-0.32093663911845727,
969,600894,广日股份,sh,False,True,-1.6937753013620567,7.72,1.3601741022850926,0.10876658690450293,0.1,-0.22083333333333321,
970,000570,苏常柴Ａ,sz,False,True,-1.6940886439829899,5.03,0.9976057462090983,0.023229936884261487,2.97,-0.2046979865771812,
971,002652,扬子新材,sz,False,True,-1.6942035170359822,3.93,0.11668611435239207,,-11.9,-0.12082262210796924,
972,688597,煜邦电力,sh,False,True,-1.6944259700342552,6.65,0.35620146755004634,0.02108099105955169,-2.62,-0.3098086124401914,
973,688013,天臣医疗,sh,False,True,-1.6949802602957278,25.22,0.2817298211015636,0.03991298968249216,15.06,-0.37289088863892017,
974,301036,双乐股份,sz,False,True,-1.6950305280848024,22.13,0.7457121551081283,0.01008596265974904,-0.32,-0.5066055540576975,
975,300664,鹏鹞环保,sz,False,True,-1.69529553040047,4.5,1.289324394017535,0.03214100903483764,3.97,-0.20727272727272716,
976,603768,常青股份,sh,False,True,-1.695353601174362,11.24,0.8186655751125665,,0.32,-0.22239382239382233,
977,601878,浙商证券,sh,False,True,-1.6954280049058479,9.15,0.9008197459688315,0.062317332319638055,1.99,-0.16126126126126117,
978,600538,国发股份,sh,False,True,-1.6956285671019526,5.13,0.2515470141369422,,-1.67,-0.251177394034537,
979,301299,卓创资讯,sz,False,True,-1.6957592309257807,42.68,0.22514409221902015,0.02586365199938962,6.26,-0.388110198163364,
980,300883,龙利得,sz,False,True,-1.6967399359126385,6.56,0.6217745445501461,,-0.24,-0.24548192771084332,
981,002363,隆基机械,sz,False,True,-1.696782213350375,6.44,0.8143322475570033,0.024522546028818898,3.11,-0.28274173806609537,
982,002375,亚厦股份,sz,False,True,-1.6968805061659697,3.58,1.7352073572791948,0.0685593621236948,0.79,-0.12239583333333326,
983,300412,迦南科技,sz,False,True,-1.69785649801883,4.56,0.4497211728728189,0.008902222439832104,-0.2,-0.3456140350877194,
984,603326,我乐家居,sh,False,True,-1.69785649801883,6.99,0.5343307507347048,0.06419968670552888,0.76,-0.3406466512702079,
985,601628,中国人寿,sh,False,True,-1.6979024216339067,37.64,0.562334814148344,0.13608774938080073,3.26,0.010782347041123463,
986,920096,嘉晨智能,bj,False,True,-1.6981684387863711,33.2,0.30314972564949827,0.03273033152552802,6.1015,,33.9562
987,603585,苏利股份,sh,False,True,-1.6982131270335654,9.98,1.0135819987837016,0.060721984394450014,1.87,-0.31044776119402984,
988,000797,中国武夷,sz,False,True,-1.6982515885247715,2.37,1.243781094527363,,-2.08,-0.17712177121771222,
989,688367,工大高科,sh,False,True,-1.698341079706191,28.94,0.23465915757362432,0.0032021149328708624,1.69,0.18159806295399528,
990,001211,双枪科技,sz,False,True,-1.6984048837524803,24.3,0.355277649483071,,0.29,0.047132311186825815,
991,688606,奥泰生物,sh,False,True,-1.6986755518277443,47.64,1.077354018530489,0.04948976056853837,5.58,-0.4139424420229114,
992,002926,华西证券,sz,False,True,-1.698759403154098,8.23,1.1678150181011329,0.07234528959819427,1.56,-0.14389233954451353,
993,603609,禾丰股份,sh,False,True,-1.6989567910173404,6.32,1.1173184357541899,,0.13,-0.317829457364341,
994,002818,富森美,sz,False,True,-1.69899565386554,11.01,0.725268349289237,0.09647574117488159,6.48,-0.07813871817383677,
995,301636,泽润新能,sz,False,True,-1.6991650029777645,39.98,0.41013862685587726,0.00022494590219761576,3.13,-0.3589100035855146,
996,603183,建研院,sh,False,True,-1.6995964279214124,4.66,0.6885155604516663,,-0.38,-0.12418300653594783,
997,600278,东方创业,sh,False,True,-1.6998926858743626,6.14,1.4316392269148175,0.03453980885669779,0.47,-0.23294723294723296,
998,601228,广州港,sh,False,True,-1.6999574543356093,3.05,0.9358914365933552,0.03426769926667124,1.08,-0.08408408408408419,
999,603909,建发合诚,sh,False,True,-1.7000074894436523,9.57,0.4696379091720283,0.04657683547664405,4.44,-0.21560975609756106,
1000,001255,博菲电气,sz,False,True,-1.7002088522048044,25.8,0.4016064257028112,0.004855641770172764,1.72,-0.3604479811376363,
1001,300960,通业科技,sz,False,True,-1.7002088522048044,16.54,0.27334353815875795,0.018461118116079818,1.59,-0.5844424726412304,
1002,301577,美信科技,sz,False,True,-1.7002287870211414,55.16,0.2940311673037342,,-2.59,-0.17218543046357615,
1003,688317,之江生物,sh,False,True,-1.7005224502622678,17.17,1.0131712259371835,,-0.77,-0.35347043701799485,
1004,002347,泰尔股份,sz,False,True,-1.7005930575792156,5.85,0.3696721008465491,,-1.81,-0.3009575923392612,
1005,600470,六国化工,sh,False,True,-1.7008765094774043,5.39,0.5420347986340723,,-5.93,-0.0964912280701754,
1006,300813,泰林生物,sz,False,True,-1.7014452397248834,20.37,0.32664793885150584,0.007208926958431164,0.6,-0.3048433048433049,
1007,688355,明志科技,sh,False,True,-1.7018799441609431,17.39,0.5136370640505419,0.03242552667161697,0.29,-0.22187822497420018,
1008,002441,众业达,sz,False,True,-1.7019954228012044,7.72,1.080613788631943,0.043969959723516895,2.11,-0.1584821428571429,
1009,002802,洪汇新材,sz,False,True,-1.7022014027255827,11.95,0.30076092514060576,0.022417704606389942,4.41,-0.27641099855282203,
1010,688171,纬德信息,sh,False,True,-1.7022312275450648,26.36,0.26834831611431637,0.004126221103557834,-0.02,-0.1854419410745234,
1011,002259,升达林业,sz,False,True,-1.7024400517719924,3.81,0.15984910244728978,0.068864357874295,16.79,-0.16144578313253022,
1012,605151,西上海,sh,False,True,-1.7028090233426498,19.18,0.5335040546308152,0.007839380500795306,-0.54,-0.23418972332015808,
1013,000926,福星股份,sz,False,True,-1.703339054782663,2.17,1.5142337976983646,,-76.92,-0.302491103202847,
1014,000531,穗恒运Ａ,sz,False,True,-1.703491369984756,5.6,1.1916110581506196,0.0683433570256971,2.78,-0.09779179810725558,
1015,002939,长城证券,sz,False,True,-1.703527458027459,7.95,1.0171905197843556,0.07380182733324478,1.9,-0.06451612903225812,
1016,600007,中国国贸,sh,False,True,-1.7037126872617763,19.0,0.5252652589557727,0.06250859493180312,3.04,-0.02532299741602073,
1017,300915,海融科技,sz,False,True,-1.7037485778858221,19.97,0.6112843083318051,,-1.19,-0.32852807283763275,
1018,002187,广百股份,sz,False,True,-1.7041404700388407,5.28,1.0814318157240186,,0.6,-0.26250000000000007,
1019,601211,国泰海通,sh,False,True,-1.7042154903464228,17.64,1.067463706233988,0.10425137090552741,5.43,-0.012332990750257067,
1020,601555,东吴证券,sh,False,True,-1.704305542635284,7.89,1.1159468809284678,0.08605629803017134,8.21,-0.22613065326633164,
1021,603035,常熟汽饰,sh,False,True,-1.7048526245838918,11.03,1.332267519317879,0.08169667657919677,1.33,-0.22501850481125085,
1022,002200,交投生态,sz,False,True,-1.705207712225317,6.54,0.45400889857441207,0.030177655860048107,3.97,-0.09188361408882095,
1023,300640,德艺文创,sz,False,True,-1.7053047225518727,6.7,0.38992435467519304,0.004935853646016371,1.59,-0.16323529411764703,
1024,600671,天目药业,sh,False,True,-1.705460991087922,19.84,0.030554503122670218,0.006764810537951263,5.17,0.2964453386988597,
1025,301185,鸥玛软件,sz,False,True,-1.7059387950573812,16.29,0.4352367688022284,0.02092584299758516,0.35,-0.2472127968977218,
1026,603288,海天味业,sh,False,True,-1.7059427514848897,35.67,0.2013449844964362,0.034881490137258664,5.82,-0.027400976668475296,
1027,600356,恒丰纸业,sh,False,True,-1.7061510816052017,8.81,1.0617965597791463,0.07804938965377291,1.85,-0.17206703910614518,
1028,688592,司南导航,sh,False,True,-1.7064745327402253,23.65,0.3461165720614703,0.0068820187989225515,1.65,-0.30796982617251545,
1029,000586,汇源通信,sz,False,True,-1.7068659886209951,12.74,0.1292273496762855,,-1.74,-0.1397306397306397,
1030,001234,泰慕士,sz,False,True,-1.7069015404626229,21.9,0.3879427396516274,0.01710410412978594,2.52,-0.24782788580885406,
1031,002875,安奈儿,sz,False,True,-1.7070169864347222,12.86,0.22614201718679333,,2.43,-0.34825581395348826,
1032,301578,辰奕智能,sz,False,True,-1.7070736374180102,22.54,0.38984834899224197,0.0054425856200356814,2.73,-0.2595204513399153,
1033,000417,合百集团,sz,False,True,-1.7072798607990387,5.5,1.1107408641563923,0.03479362163328219,1.35,0.1276595744680853,
1034,688455,科捷智能,sh,False,True,-1.707632213374996,16.76,0.3268401098182769,0.010663481840090425,3.18,-0.13367942894224527,
1035,300334,津膜科技,sz,False,True,-1.7079133927644812,8.29,0.21871309216569707,,-6.06,-0.002673796791443861,
1036,301300,远翔新材,sz,False,True,-1.7079947217966027,31.83,0.403893533664526,0.041080583672932824,1.51,-0.3607777244359097,
1037,300987,川网传媒,sz,False,True,-1.708328227797704,13.09,0.3554670837480449,0.00889201097274154,0.27,-0.39434447300771214,
1038,603230,内蒙新华,sh,False,True,-1.7087059991997149,9.16,0.874202290410001,0.025457924415422408,0.84,-0.35325264750378216,
1039,300982,苏文电能,sz,False,True,-1.7088366301360454,14.59,0.9435742592942064,,-0.3,-0.29271991911021233,
1040,000701,厦门信达,sz,False,True,-1.7093297958241507,4.97,,0.14869888475836432,16.14,-0.28640776699029125,
1041,600742,富维股份,sh,False,True,-1.7094163527855026,7.58,1.5142337976983646,0.07955512772575755,5.51,-0.27263479145473035,
1042,002247,聚力文化,sz,False,True,-1.7095432588086379,2.37,0.3406574689150059,0.019845798148387033,2.24,-0.29893238434163705,
1043,001209,洪兴股份,sz,False,True,-1.7096619600769887,17.5,0.5696707303178763,0.009945033798197363,1.63,-0.20736329182458035,
1044,603289,泰瑞机器,sh,False,True,-1.7096619600769887,8.74,0.5799791207516529,0.030584126226805765,0.37,-0.2607392607392607,
1045,002666,德联集团,sz,False,True,-1.7101148510806776,4.17,1.0840108401084012,0.012888524573260953,1.57,-0.27042801556420226,
1046,688081,兴图新科,sh,False,True,-1.7102974927381986,28.3,0.13524296398479868,,-0.77,0.04155844155844157,
