trade_date,n_selected,gross_return,net_return,avg_cost,bench_return
2021-10-29,30,0.11983103438304503,0.11771103438304503,0.0021200000000000004,0.1125923580628844
2021-11-30,30,0.05357260148983041,0.05146926815649708,0.002103333333333334,0.02672781179836438
2021-12-31,30,-0.013584759260022195,-0.01567142592668886,0.002086666666666667,-0.09093667943899135
2022-01-28,30,0.014924123486372076,0.01293745681970541,0.0019866666666666665,0.043409005459214015
2022-02-28,30,-0.0764699654580848,-0.07825663212475147,0.0017866666666666664,-0.05823723084402573
2022-03-31,30,-0.16320462724139462,-0.16495796057472795,0.0017533333333333333,-0.1464711059514413
2022-04-29,30,0.08053162672370412,0.07879496005703746,0.0017366666666666665,0.10831058824573674
2022-05-31,30,0.052355504665003674,0.05056883799833701,0.0017866666666666664,0.08187253500105203
2022-06-30,30,-0.01267079545813055,-0.014424128791463882,0.0017533333333333333,0.02928684533658045
2022-07-29,30,-0.03309803396808546,-0.03481803396808546,0.0017199999999999997,-0.03268635565657037
2022-08-31,30,-0.014887432244619336,-0.016607432244619337,0.0017199999999999997,-0.08641464757372279
2022-09-30,30,0.056386015955841466,0.054332682622508136,0.0020533333333333332,0.038287642020392414
2022-10-31,30,0.036947377751023865,0.03527737775102387,0.00167,0.07496106863875777
2022-11-30,30,-0.07305483528035313,-0.07472483528035313,0.0016699999999999998,-0.040742120125454466
2022-12-30,30,0.0995882035412794,0.0978682035412794,0.0017199999999999997,0.08442427751486235
2023-01-31,30,-0.010848109068339854,-0.012601442401673189,0.0017533333333333333,0.030708170530666264
2023-02-28,30,-0.029508256701334345,-0.031144923368001013,0.0016366666666666667,-0.010737149092541028
2023-03-31,30,-0.03343329848801417,-0.03506996515468084,0.0016366666666666665,-0.0245395673732508
2023-04-28,30,0.031164050058923327,0.029544050058923327,0.00162,0.00741829144936931
2023-05-31,30,0.018003472717057115,0.01635013938372378,0.001653333333333333,0.0236971101942625
2023-06-30,30,0.015884922060958373,0.014248255394291707,0.0016366666666666665,0.008752848292246807
2023-07-31,30,-0.04138190892702502,-0.043035242260358354,0.0016533333333333333,-0.039900694217300116
2023-08-31,30,0.004035546340729834,0.0024155463407298343,0.00162,-0.0016457484824250826
2023-09-28,30,-0.03258535508576374,-0.03427202175243041,0.0016866666666666666,-0.011596317541394693
2023-10-31,30,0.4746757335112132,0.47303906684454655,0.0016366666666666667,0.05553287564539148
2023-11-30,30,0.0020435891409090893,-7.64108590909111e-05,0.0021200000000000004,-0.0045870954720753365
2023-12-29,30,-0.17587738248384846,-0.17799738248384847,0.0021200000000000004,-0.18569050278887164
2024-01-31,30,-0.003834595677972408,-0.005954595677972408,0.0021200000000000004,0.061275762764975074
2024-02-29,30,0.021667942980153135,0.01963127631348647,0.0020366666666666667,0.040068165336919793
2024-03-29,30,0.012867675424847918,0.010847675424847918,0.00202,-0.01366871948599309
2024-04-30,30,-0.023699949942751358,-0.025419949942751357,0.0017199999999999997,-0.008244659766484466
2024-05-31,30,-0.08309828769127676,-0.08501828769127677,0.0019199999999999998,-0.08011624418602456
2024-06-28,30,0.0911472823839255,0.08921061571725883,0.0019366666666666664,0.007667930709956654
2024-07-31,30,-0.030458873082022435,-0.03257887308202244,0.0021200000000000004,-0.039506877474799085
2024-08-30,30,0.21704465872551862,0.21509132539218528,0.001953333333333333,0.23647146100970398
2024-09-30,30,0.05377424334680313,0.05165424334680313,0.0021200000000000004,0.0880220832792804
2024-10-31,30,0.07337719786505005,0.07125719786505005,0.0021200000000000004,0.0543547610293319
2024-11-29,30,-0.03477779686409392,-0.03689779686409392,0.0021200000000000004,-0.05113827090058981
2024-12-31,30,0.022790484055093374,0.020670484055093374,0.0021200000000000004,-0.01275803966093654
2025-01-27,30,0.07128540429530505,0.06918207096197172,0.0021033333333333334,0.08344823131714718
