trade_date,n_selected,gross_return,net_return,avg_cost,bench_return
2024-11-29,30,0.03279338337805502,0.030690050044721688,0.002103333333333334,-0.05113827090058981
2024-12-31,30,-0.023457526296244067,-0.025577526296244067,0.0021200000000000004,-0.01275803966093654
2025-01-27,30,0.06863394582347637,0.06651394582347638,0.0021200000000000004,0.08344823131714718
2025-02-28,30,0.025442693404543585,0.023322693404543585,0.0021200000000000004,0.00464570630473738
2025-03-31,30,0.011646332804275758,0.009542999470942424,0.0021033333333333334,-0.016829588709638597
2025-04-30,30,0.0747154382951762,0.0725954382951762,0.0021200000000000004,0.050771933057169934
2025-05-30,30,0.07110120445193585,0.06898120445193585,0.0021200000000000004,0.06425836504511677
2025-06-30,30,0.02565916332051786,0.02353916332051786,0.0021200000000000004,0.054015003960295016
2025-07-31,30,0.0066738250002048435,0.00477049166687151,0.0019033333333333333,0.08634382907257072
2025-08-29,30,0.08596476058044299,0.08401142724710965,0.001953333333333333,0.00953450777397108
2025-09-30,30,0.08187572443099528,0.0800890577643286,0.0017866666666666664,0.016217801519891842
2025-10-31,30,-0.07497569065247604,-0.07677902398580938,0.001803333333333333,-0.010175621578378834
2025-11-28,30,0.0002552653276591525,-0.0014814013390075141,0.0017366666666666665,0.021771809474215798
2025-12-31,30,0.08313489091128216,0.08128155757794883,0.0018533333333333331,0.08057229959184152
2026-01-30,30,-0.0003683296662881141,-0.002088329666288114,0.0017199999999999997,0.03801413300709129
2026-02-27,30,-0.13217770454497785,-0.13389770454497785,0.0017199999999999997,-0.09833167741740355
2026-03-31,30,0.027662497670031237,0.02597583100336457,0.0016866666666666666,0.07080686086440889
2026-04-30,30,-0.07675897686280315,-0.0784123101961365,0.0016533333333333333,-0.028286576235458976
2026-05-29,30,-0.1465115505855098,-0.14821488391884313,0.0017033333333333332,-0.03840116081051289
2026-06-30,30,-0.04455327513961023,-0.046256608472943564,0.0017033333333333332,-0.06583614615342527
